Fecha ,Tasa ,IPC
9/10/2011,1931.64,75.77
10/10/2011,1931.64,75.77
11/10/2011,1931.64,75.77
12/10/2011,1913.60,75.77
13/10/2011,1896.72,75.77
14/10/2011,1909.12,75.77
15/10/2011,1895.33,75.77
16/10/2011,1895.33,75.77
17/10/2011,1895.33,75.77
18/10/2011,1895.33,75.77
19/10/2011,1902.47,75.77
20/10/2011,1900.10,75.77
21/10/2011,1905.95,75.77
22/10/2011,1897.45,75.77
23/10/2011,1897.45,75.77
24/10/2011,1897.45,75.77
25/10/2011,1878.78,75.77
26/10/2011,1875.55,75.77
27/10/2011,1878.10,75.77
28/10/2011,1862.84,75.77
29/10/2011,1863.06,75.77
30/10/2011,1863.06,75.77
31/10/2011,1863.06,75.77
1/11/2011,1871.49,75.87
2/11/2011,1891.38,75.87
3/11/2011,1889.66,75.87
4/11/2011,1905.38,75.87
5/11/2011,1915.72,75.87
6/11/2011,1915.72,75.87
7/11/2011,1915.72,75.87
8/11/2011,1915.72,75.87
9/11/2011,1908.71,75.87
10/11/2011,1917.69,75.87
11/11/2011,1913.65,75.87
12/11/2011,1913.65,75.87
13/11/2011,1913.65,75.87
14/11/2011,1913.65,75.87
15/11/2011,1913.65,75.87
16/11/2011,1915.41,75.87
17/11/2011,1912.20,75.87
18/11/2011,1910.83,75.87
19/11/2011,1917.45,75.87
20/11/2011,1917.45,75.87
21/11/2011,1917.45,75.87
22/11/2011,1928.47,75.87
23/11/2011,1925.39,75.87
24/11/2011,1932.63,75.87
25/11/2011,1932.63,75.87
26/11/2011,1948.48,75.87
27/11/2011,1948.48,75.87
28/11/2011,1948.48,75.87
29/11/2011,1946.28,75.87
30/11/2011,1967.18,75.87
1/12/2011,1948.51,76.19
2/12/2011,1949.56,76.19
3/12/2011,1938.83,76.19
4/12/2011,1938.83,76.19
5/12/2011,1938.83,76.19
6/12/2011,1936.29,76.19
7/12/2011,1936.11,76.19
8/12/2011,1930.57,76.19
9/12/2011,1930.57,76.19
10/12/2011,1927.10,76.19
11/12/2011,1927.10,76.19
12/12/2011,1927.10,76.19
13/12/2011,1932.30,76.19
14/12/2011,1929.01,76.19
15/12/2011,1937.60,76.19
16/12/2011,1935.96,76.19
17/12/2011,1935.64,76.19
18/12/2011,1935.64,76.19
19/12/2011,1935.64,76.19
20/12/2011,1939.39,76.19
21/12/2011,1932.08,76.19
22/12/2011,1935.72,76.19
23/12/2011,1927.71,76.19
24/12/2011,1920.93,76.19
25/12/2011,1920.93,76.19
26/12/2011,1920.93,76.19
27/12/2011,1920.93,76.19
28/12/2011,1920.16,76.19
29/12/2011,1938.52,76.19
30/12/2011,1942.70,76.19
31/12/2011,1942.70,76.19
1/01/2012,1942.70,76.75
2/01/2012,1942.70,76.75
3/01/2012,1942.70,76.75
4/01/2012,1915.02,76.75
5/01/2012,1898.24,76.75
6/01/2012,1884.44,76.75
7/01/2012,1884.47,76.75
8/01/2012,1884.47,76.75
9/01/2012,1884.47,76.75
10/01/2012,1884.47,76.75
11/01/2012,1865.07,76.75
12/01/2012,1854.17,76.75
13/01/2012,1842.47,76.75
14/01/2012,1841.31,76.75
15/01/2012,1841.31,76.75
16/01/2012,1841.31,76.75
17/01/2012,1841.31,76.75
18/01/2012,1836.34,76.75
19/01/2012,1827.24,76.75
20/01/2012,1821.86,76.75
21/01/2012,1828.75,76.75
22/01/2012,1828.75,76.75
23/01/2012,1828.75,76.75
24/01/2012,1811.55,76.75
25/01/2012,1814.58,76.75
26/01/2012,1814.69,76.75
27/01/2012,1801.88,76.75
28/01/2012,1810.55,76.75
29/01/2012,1810.55,76.75
30/01/2012,1810.55,76.75
31/01/2012,1815.08,76.75
1/02/2012,1805.98,77.22
2/02/2012,1797.68,77.22
3/02/2012,1795.55,77.22
4/02/2012,1784.77,77.22
5/02/2012,1784.77,77.22
6/02/2012,1784.77,77.22
7/02/2012,1787.96,77.22
8/02/2012,1783.34,77.22
9/02/2012,1778.90,77.22
10/02/2012,1774.96,77.22
11/02/2012,1785.59,77.22
12/02/2012,1785.59,77.22
13/02/2012,1785.59,77.22
14/02/2012,1778.12,77.22
15/02/2012,1785.24,77.22
16/02/2012,1791.29,77.22
17/02/2012,1792.92,77.22
18/02/2012,1779.81,77.22
19/02/2012,1779.81,77.22
20/02/2012,1779.81,77.22
21/02/2012,1779.81,77.22
22/02/2012,1777.59,77.22
23/02/2012,1781.57,77.22
24/02/2012,1776.11,77.22
25/02/2012,1772.42,77.22
26/02/2012,1772.42,77.22
27/02/2012,1772.42,77.22
28/02/2012,1777.27,77.22
29/02/2012,1767.83,77.22
1/03/2012,1766.85,77.31
2/03/2012,1770.70,77.31
3/03/2012,1775.69,77.31
4/03/2012,1775.69,77.31
5/03/2012,1775.69,77.31
6/03/2012,1774.03,77.31
7/03/2012,1779.32,77.31
8/03/2012,1773.88,77.31
9/03/2012,1765.06,77.31
10/03/2012,1762.08,77.31
11/03/2012,1762.08,77.31
12/03/2012,1762.08,77.31
13/03/2012,1766.10,77.31
14/03/2012,1760.77,77.31
15/03/2012,1761.04,77.31
16/03/2012,1761.02,77.31
17/03/2012,1758.38,77.31
18/03/2012,1758.38,77.31
19/03/2012,1758.38,77.31
20/03/2012,1758.38,77.31
21/03/2012,1759.78,77.31
22/03/2012,1758.03,77.31
23/03/2012,1761.87,77.31
24/03/2012,1760.17,77.31
25/03/2012,1760.17,77.31
26/03/2012,1760.17,77.31
27/03/2012,1759.58,77.31
28/03/2012,1762.93,77.31
29/03/2012,1771.25,77.31
30/03/2012,1784.66,77.31
31/03/2012,1792.07,77.31
1/04/2012,1792.07,77.42
2/04/2012,1792.07,77.42
3/04/2012,1779.13,77.42
4/04/2012,1767.84,77.42
5/04/2012,1772.58,77.42
6/04/2012,1772.58,77.42
7/04/2012,1772.58,77.42
8/04/2012,1772.58,77.42
9/04/2012,1772.58,77.42
10/04/2012,1779.53,77.42
11/04/2012,1793.30,77.42
12/04/2012,1787.66,77.42
13/04/2012,1778.78,77.42
14/04/2012,1777.12,77.42
15/04/2012,1777.12,77.42
16/04/2012,1777.12,77.42
17/04/2012,1775.67,77.42
18/04/2012,1769.07,77.42
19/04/2012,1774.21,77.42
20/04/2012,1776.06,77.42
21/04/2012,1771.13,77.42
22/04/2012,1771.13,77.42
23/04/2012,1771.13,77.42
24/04/2012,1774.44,77.42
25/04/2012,1767.91,77.42
26/04/2012,1763.85,77.42
27/04/2012,1764.63,77.42
28/04/2012,1761.20,77.42
29/04/2012,1761.20,77.42
30/04/2012,1761.20,77.42
1/05/2012,1764.00,77.66
2/05/2012,1764.00,77.66
3/05/2012,1760.12,77.66
4/05/2012,1754.89,77.66
5/05/2012,1757.24,77.66
6/05/2012,1757.24,77.66
7/05/2012,1757.24,77.66
8/05/2012,1759.12,77.66
9/05/2012,1760.60,77.66
10/05/2012,1775.96,77.66
11/05/2012,1765.00,77.66
12/05/2012,1764.69,77.66
13/05/2012,1764.69,77.66
14/05/2012,1764.69,77.66
15/05/2012,1771.60,77.66
16/05/2012,1778.37,77.66
17/05/2012,1793.61,77.66
18/05/2012,1804.92,77.66
19/05/2012,1814.46,77.66
20/05/2012,1814.46,77.66
21/05/2012,1814.46,77.66
22/05/2012,1814.46,77.66
23/05/2012,1824.73,77.66
24/05/2012,1845.17,77.66
25/05/2012,1836.45,77.66
26/05/2012,1840.69,77.66
27/05/2012,1840.69,77.66
28/05/2012,1840.69,77.66
29/05/2012,1840.69,77.66
30/05/2012,1818.82,77.66
31/05/2012,1827.83,77.66
1/06/2012,1833.80,77.72
2/06/2012,1834.71,77.72
3/06/2012,1834.71,77.72
4/06/2012,1834.71,77.72
5/06/2012,1815.54,77.72
6/06/2012,1798.85,77.72
7/06/2012,1782.89,77.72
8/06/2012,1766.91,77.72
9/06/2012,1776.26,77.72
10/06/2012,1776.26,77.72
11/06/2012,1776.26,77.72
12/06/2012,1776.26,77.72
13/06/2012,1776.47,77.72
14/06/2012,1783.45,77.72
15/06/2012,1787.63,77.72
16/06/2012,1786.21,77.72
17/06/2012,1786.21,77.72
18/06/2012,1786.21,77.72
19/06/2012,1786.21,77.72
20/06/2012,1773.18,77.72
21/06/2012,1770.38,77.72
22/06/2012,1775.99,77.72
23/06/2012,1787.47,77.72
24/06/2012,1787.47,77.72
25/06/2012,1787.47,77.72
26/06/2012,1803.37,77.72
27/06/2012,1805.14,77.72
28/06/2012,1796.18,77.72
29/06/2012,1805.60,77.72
30/06/2012,1784.60,77.72
1/07/2012,1784.60,77.70
2/07/2012,1784.60,77.70
3/07/2012,1784.60,77.70
4/07/2012,1771.53,77.70
5/07/2012,1771.53,77.70
6/07/2012,1774.37,77.70
7/07/2012,1785.25,77.70
8/07/2012,1785.25,77.70
9/07/2012,1785.25,77.70
10/07/2012,1790.25,77.70
11/07/2012,1785.06,77.70
12/07/2012,1787.72,77.70
13/07/2012,1790.12,77.70
14/07/2012,1780.21,77.70
15/07/2012,1780.21,77.70
16/07/2012,1780.21,77.70
17/07/2012,1778.42,77.70
18/07/2012,1778.97,77.70
19/07/2012,1778.28,77.70
20/07/2012,1775.80,77.70
21/07/2012,1775.80,77.70
22/07/2012,1775.80,77.70
23/07/2012,1775.80,77.70
24/07/2012,1790.39,77.70
25/07/2012,1797.33,77.70
26/07/2012,1799.48,77.70
27/07/2012,1789.22,77.70
28/07/2012,1791.12,77.70
29/07/2012,1791.12,77.70
30/07/2012,1791.12,77.70
31/07/2012,1789.02,77.70
1/08/2012,1790.74,77.73
2/08/2012,1787.51,77.73
3/08/2012,1790.97,77.73
4/08/2012,1786.06,77.73
5/08/2012,1786.06,77.73
6/08/2012,1786.06,77.73
7/08/2012,1785.29,77.73
8/08/2012,1785.29,77.73
9/08/2012,1788.03,77.73
10/08/2012,1788.08,77.73
11/08/2012,1791.61,77.73
12/08/2012,1791.61,77.73
13/08/2012,1791.61,77.73
14/08/2012,1792.86,77.73
15/08/2012,1800.81,77.73
16/08/2012,1817.18,77.73
17/08/2012,1825.52,77.73
18/08/2012,1822.59,77.73
19/08/2012,1822.59,77.73
20/08/2012,1822.59,77.73
21/08/2012,1822.59,77.73
22/08/2012,1815.80,77.73
23/08/2012,1812.88,77.73
24/08/2012,1808.33,77.73
25/08/2012,1814.83,77.73
26/08/2012,1814.83,77.73
27/08/2012,1814.83,77.73
28/08/2012,1821.44,77.73
29/08/2012,1828.99,77.73
30/08/2012,1833.14,77.73
31/08/2012,1830.50,77.73
1/09/2012,1825.21,77.96
2/09/2012,1825.21,77.96
3/09/2012,1825.21,77.96
4/09/2012,1825.21,77.96
5/09/2012,1824.81,77.96
6/09/2012,1814.06,77.96
7/09/2012,1804.09,77.96
8/09/2012,1797.35,77.96
9/09/2012,1797.35,77.96
10/09/2012,1797.35,77.96
11/09/2012,1802.23,77.96
12/09/2012,1795.40,77.96
13/09/2012,1802.22,77.96
14/09/2012,1799.57,77.96
15/09/2012,1789.54,77.96
16/09/2012,1789.54,77.96
17/09/2012,1789.54,77.96
18/09/2012,1799.77,77.96
19/09/2012,1800.19,77.96
20/09/2012,1795.66,77.96
21/09/2012,1798.98,77.96
22/09/2012,1796.75,77.96
23/09/2012,1796.75,77.96
24/09/2012,1796.75,77.96
25/09/2012,1799.29,77.96
26/09/2012,1795.69,77.96
27/09/2012,1799.55,77.96
28/09/2012,1798.08,77.96
29/09/2012,1800.52,77.96
30/09/2012,1800.52,77.96
1/10/2012,1800.52,78.08
2/10/2012,1797.97,78.08
3/10/2012,1798.86,78.08
4/10/2012,1800.43,78.08
5/10/2012,1797.68,78.08
6/10/2012,1795.40,78.08
7/10/2012,1795.40,78.08
8/10/2012,1795.40,78.08
9/10/2012,1795.40,78.08
10/10/2012,1798.32,78.08
11/10/2012,1799.78,78.08
12/10/2012,1797.68,78.08
13/10/2012,1797.68,78.08
14/10/2012,1797.68,78.08
15/10/2012,1797.68,78.08
16/10/2012,1797.68,78.08
17/10/2012,1797.81,78.08
18/10/2012,1798.53,78.08
19/10/2012,1797.66,78.08
20/10/2012,1798.42,78.08
21/10/2012,1798.42,78.08
22/10/2012,1798.42,78.08
23/10/2012,1802.91,78.08
24/10/2012,1816.60,78.08
25/10/2012,1817.25,78.08
26/10/2012,1816.97,78.08
27/10/2012,1823.18,78.08
28/10/2012,1823.18,78.08
29/10/2012,1823.18,78.08
30/10/2012,1830.45,78.08
31/10/2012,1829.89,78.08
1/11/2012,1831.25,77.98
2/11/2012,1825.50,77.98
3/11/2012,1828.80,77.98
4/11/2012,1828.80,77.98
5/11/2012,1828.80,77.98
6/11/2012,1828.80,77.98
7/11/2012,1814.99,77.98
8/11/2012,1814.83,77.98
9/11/2012,1814.21,77.98
10/11/2012,1816.99,77.98
11/11/2012,1816.99,77.98
12/11/2012,1816.99,77.98
13/11/2012,1816.99,77.98
14/11/2012,1819.30,77.98
15/11/2012,1818.20,77.98
16/11/2012,1822.61,77.98
17/11/2012,1823.46,77.98
18/11/2012,1823.46,77.98
19/11/2012,1823.46,77.98
20/11/2012,1817.67,77.98
21/11/2012,1815.58,77.98
22/11/2012,1815.76,77.98
23/11/2012,1815.76,77.98
24/11/2012,1820.18,77.98
25/11/2012,1820.18,77.98
26/11/2012,1820.18,77.98
27/11/2012,1824.12,77.98
28/11/2012,1823.54,77.98
29/11/2012,1825.08,77.98
30/11/2012,1817.93,77.98
1/12/2012,1813.72,78.05
2/12/2012,1813.72,78.05
3/12/2012,1813.72,78.05
4/12/2012,1813.73,78.05
5/12/2012,1813.57,78.05
6/12/2012,1811.05,78.05
7/12/2012,1803.69,78.05
8/12/2012,1797.45,78.05
9/12/2012,1797.45,78.05
10/12/2012,1797.45,78.05
11/12/2012,1799.40,78.05
12/12/2012,1801.50,78.05
13/12/2012,1796.31,78.05
14/12/2012,1795.05,78.05
15/12/2012,1798.37,78.05
16/12/2012,1798.37,78.05
17/12/2012,1798.37,78.05
18/12/2012,1796.98,78.05
19/12/2012,1794.14,78.05
20/12/2012,1790.46,78.05
21/12/2012,1788.87,78.05
22/12/2012,1779.79,78.05
23/12/2012,1779.79,78.05
24/12/2012,1779.79,78.05
25/12/2012,1773.44,78.05
26/12/2012,1773.44,78.05
27/12/2012,1771.49,78.05
28/12/2012,1771.54,78.05
29/12/2012,1768.23,78.05
30/12/2012,1768.23,78.05
31/12/2012,1768.23,78.05
1/01/2013,1768.23,78.28
2/01/2013,1768.23,78.28
3/01/2013,1759.97,78.28
4/01/2013,1760.83,78.28
5/01/2013,1767.54,78.28
6/01/2013,1767.54,78.28
7/01/2013,1767.54,78.28
8/01/2013,1767.54,78.28
9/01/2013,1771.31,78.28
10/01/2013,1767.96,78.28
11/01/2013,1761.50,78.28
12/01/2013,1762.38,78.28
13/01/2013,1762.38,78.28
14/01/2013,1762.38,78.28
15/01/2013,1758.45,78.28
16/01/2013,1769.88,78.28
17/01/2013,1775.15,78.28
18/01/2013,1767.78,78.28
19/01/2013,1767.74,78.28
20/01/2013,1767.74,78.28
21/01/2013,1767.74,78.28
22/01/2013,1767.74,78.28
23/01/2013,1776.96,78.28
24/01/2013,1778.69,78.28
25/01/2013,1779.73,78.28
26/01/2013,1779.25,78.28
27/01/2013,1779.25,78.28
28/01/2013,1779.25,78.28
29/01/2013,1779.84,78.28
30/01/2013,1776.09,78.28
31/01/2013,1773.24,78.28
1/02/2013,1775.65,78.63
2/02/2013,1776.20,78.63
3/02/2013,1776.20,78.63
4/02/2013,1776.20,78.63
5/02/2013,1785.92,78.63
6/02/2013,1789.09,78.63
7/02/2013,1791.24,78.63
8/02/2013,1795.21,78.63
9/02/2013,1790.61,78.63
10/02/2013,1790.61,78.63
11/02/2013,1790.61,78.63
12/02/2013,1784.71,78.63
13/02/2013,1783.20,78.63
14/02/2013,1777.72,78.63
15/02/2013,1783.19,78.63
16/02/2013,1785.41,78.63
17/02/2013,1785.41,78.63
18/02/2013,1785.41,78.63
19/02/2013,1785.41,78.63
20/02/2013,1794.63,78.63
21/02/2013,1791.33,78.63
22/02/2013,1798.21,78.63
23/02/2013,1800.70,78.63
24/02/2013,1800.70,78.63
25/02/2013,1800.70,78.63
26/02/2013,1806.11,78.63
27/02/2013,1818.54,78.63
28/02/2013,1816.42,78.63
1/03/2013,1814.28,78.79
2/03/2013,1816.48,78.79
3/03/2013,1816.48,78.79
4/03/2013,1816.48,78.79
5/03/2013,1813.53,78.79
6/03/2013,1809.65,78.79
7/03/2013,1808.00,78.79
8/03/2013,1803.65,78.79
9/03/2013,1800.45,78.79
10/03/2013,1800.45,78.79
11/03/2013,1800.45,78.79
12/03/2013,1801.20,78.79
13/03/2013,1801.64,78.79
14/03/2013,1798.56,78.79
15/03/2013,1797.28,78.79
16/03/2013,1804.06,78.79
17/03/2013,1804.06,78.79
18/03/2013,1804.06,78.79
19/03/2013,1809.58,78.79
20/03/2013,1809.83,78.79
21/03/2013,1812.35,78.79
22/03/2013,1822.78,78.79
23/03/2013,1825.79,78.79
24/03/2013,1825.79,78.79
25/03/2013,1825.79,78.79
26/03/2013,1825.79,78.79
27/03/2013,1828.95,78.79
28/03/2013,1832.20,78.79
29/03/2013,1832.20,78.79
30/03/2013,1832.20,78.79
31/03/2013,1832.20,78.79
1/04/2013,1832.20,78.99
2/04/2013,1823.12,78.99
3/04/2013,1817.14,78.99
4/04/2013,1819.93,78.99
5/04/2013,1829.01,78.99
6/04/2013,1826.88,78.99
7/04/2013,1826.88,78.99
8/04/2013,1826.88,78.99
9/04/2013,1817.66,78.99
10/04/2013,1813.11,78.99
11/04/2013,1821.20,78.99
12/04/2013,1823.84,78.99
13/04/2013,1827.79,78.99
14/04/2013,1827.79,78.99
15/04/2013,1827.79,78.99
16/04/2013,1834.86,78.99
17/04/2013,1833.98,78.99
18/04/2013,1846.46,78.99
19/04/2013,1847.02,78.99
20/04/2013,1835.57,78.99
21/04/2013,1835.57,78.99
22/04/2013,1835.57,78.99
23/04/2013,1841.14,78.99
24/04/2013,1838.03,78.99
25/04/2013,1836.79,78.99
26/04/2013,1830.84,78.99
27/04/2013,1833.70,78.99
28/04/2013,1833.70,78.99
29/04/2013,1833.70,78.99
30/04/2013,1828.79,78.99
1/05/2013,1825.83,79.21
2/05/2013,1825.83,79.21
3/05/2013,1836.34,79.21
4/05/2013,1835.88,79.21
5/05/2013,1835.88,79.21
6/05/2013,1835.88,79.21
7/05/2013,1831.42,79.21
8/05/2013,1827.13,79.21
9/05/2013,1830.70,79.21
10/05/2013,1833.07,79.21
11/05/2013,1834.83,79.21
12/05/2013,1834.83,79.21
13/05/2013,1834.83,79.21
14/05/2013,1834.83,79.21
15/05/2013,1838.63,79.21
16/05/2013,1843.75,79.21
17/05/2013,1838.82,79.21
18/05/2013,1841.35,79.21
19/05/2013,1841.35,79.21
20/05/2013,1841.35,79.21
21/05/2013,1842.59,79.21
22/05/2013,1846.76,79.21
23/05/2013,1850.55,79.21
24/05/2013,1864.02,79.21
25/05/2013,1874.10,79.21
26/05/2013,1874.10,79.21
27/05/2013,1874.10,79.21
28/05/2013,1874.10,79.21
29/05/2013,1897.10,79.21
30/05/2013,1894.13,79.21
31/05/2013,1891.48,79.21
1/06/2013,1907.76,79.39
2/06/2013,1907.76,79.39
3/06/2013,1907.76,79.39
4/06/2013,1907.76,79.39
5/06/2013,1894.40,79.39
6/06/2013,1899.08,79.39
7/06/2013,1907.88,79.39
8/06/2013,1898.80,79.39
9/06/2013,1898.80,79.39
10/06/2013,1898.80,79.39
11/06/2013,1898.80,79.39
12/06/2013,1907.12,79.39
13/06/2013,1897.53,79.39
14/06/2013,1895.01,79.39
15/06/2013,1882.38,79.39
16/06/2013,1882.38,79.39
17/06/2013,1882.38,79.39
18/06/2013,1883.57,79.39
19/06/2013,1902.47,79.39
20/06/2013,1900.87,79.39
21/06/2013,1937.26,79.39
22/06/2013,1941.06,79.39
23/06/2013,1941.06,79.39
24/06/2013,1941.06,79.39
25/06/2013,1942.97,79.39
26/06/2013,1928.27,79.39
27/06/2013,1921.86,79.39
28/06/2013,1922.63,79.39
29/06/2013,1929.00,79.39
30/06/2013,1929.00,79.39
1/07/2013,1929.00,79.43
2/07/2013,1929.00,79.43
3/07/2013,1919.42,79.43
4/07/2013,1915.45,79.43
5/07/2013,1915.45,79.43
6/07/2013,1927.40,79.43
7/07/2013,1927.40,79.43
8/07/2013,1927.40,79.43
9/07/2013,1926.84,79.43
10/07/2013,1920.12,79.43
11/07/2013,1920.24,79.43
12/07/2013,1910.79,79.43
13/07/2013,1905.25,79.43
14/07/2013,1905.25,79.43
15/07/2013,1905.25,79.43
16/07/2013,1893.16,79.43
17/07/2013,1878.42,79.43
18/07/2013,1873.25,79.43
19/07/2013,1883.29,79.43
20/07/2013,1884.01,79.43
21/07/2013,1884.01,79.43
22/07/2013,1884.01,79.43
23/07/2013,1880.87,79.43
24/07/2013,1886.06,79.43
25/07/2013,1891.02,79.43
26/07/2013,1887.40,79.43
27/07/2013,1886.26,79.43
28/07/2013,1886.26,79.43
29/07/2013,1886.26,79.43
30/07/2013,1888.95,79.43
31/07/2013,1890.33,79.43
1/08/2013,1896.15,79.50
2/08/2013,1896.65,79.50
3/08/2013,1891.67,79.50
4/08/2013,1891.67,79.50
5/08/2013,1891.67,79.50
6/08/2013,1883.24,79.50
7/08/2013,1882.01,79.50
8/08/2013,1882.01,79.50
9/08/2013,1877.23,79.50
10/08/2013,1873.92,79.50
11/08/2013,1873.92,79.50
12/08/2013,1873.92,79.50
13/08/2013,1868.90,79.50
14/08/2013,1882.36,79.50
15/08/2013,1883.15,79.50
16/08/2013,1901.03,79.50
17/08/2013,1907.06,79.50
18/08/2013,1907.06,79.50
19/08/2013,1907.06,79.50
20/08/2013,1907.06,79.50
21/08/2013,1922.73,79.50
22/08/2013,1929.75,79.50
23/08/2013,1921.99,79.50
24/08/2013,1911.16,79.50
25/08/2013,1911.16,79.50
26/08/2013,1911.16,79.50
27/08/2013,1922.96,79.50
28/08/2013,1938.26,79.50
29/08/2013,1939.85,79.50
30/08/2013,1943.04,79.50
31/08/2013,1935.43,79.50
1/09/2013,1935.43,79.73
2/09/2013,1935.43,79.73
3/09/2013,1935.43,79.73
4/09/2013,1946.28,79.73
5/09/2013,1938.99,79.73
6/09/2013,1952.11,79.73
7/09/2013,1947.99,79.73
8/09/2013,1947.99,79.73
9/09/2013,1947.99,79.73
10/09/2013,1946.06,79.73
11/09/2013,1935.55,79.73
12/09/2013,1923.64,79.73
13/09/2013,1919.25,79.73
14/09/2013,1919.54,79.73
15/09/2013,1919.54,79.73
16/09/2013,1919.54,79.73
17/09/2013,1917.03,79.73
18/09/2013,1914.12,79.73
19/09/2013,1911.30,79.73
20/09/2013,1887.30,79.73
21/09/2013,1889.12,79.73
22/09/2013,1889.12,79.73
23/09/2013,1889.12,79.73
24/09/2013,1892.89,79.73
25/09/2013,1888.14,79.73
26/09/2013,1893.42,79.73
27/09/2013,1899.10,79.73
28/09/2013,1914.65,79.73
29/09/2013,1914.65,79.73
30/09/2013,1914.65,79.73
1/10/2013,1908.29,79.52
2/10/2013,1893.77,79.52
3/10/2013,1884.97,79.52
4/10/2013,1889.95,79.52
5/10/2013,1886.78,79.52
6/10/2013,1886.78,79.52
7/10/2013,1886.78,79.52
8/10/2013,1885.19,79.52
9/10/2013,1889.17,79.52
10/10/2013,1894.06,79.52
11/10/2013,1885.84,79.52
12/10/2013,1883.65,79.52
13/10/2013,1883.65,79.52
14/10/2013,1883.65,79.52
15/10/2013,1883.65,79.52
16/10/2013,1883.70,79.52
17/10/2013,1880.91,79.52
18/10/2013,1879.48,79.52
19/10/2013,1879.88,79.52
20/10/2013,1879.88,79.52
21/10/2013,1879.88,79.52
22/10/2013,1885.52,79.52
23/10/2013,1879.46,79.52
24/10/2013,1883.14,79.52
25/10/2013,1882.11,79.52
26/10/2013,1882.34,79.52
27/10/2013,1882.34,79.52
28/10/2013,1882.34,79.52
29/10/2013,1884.43,79.52
30/10/2013,1883.42,79.52
31/10/2013,1884.06,79.52
1/11/2013,1889.16,79.35
2/11/2013,1901.22,79.35
3/11/2013,1901.22,79.35
4/11/2013,1901.22,79.35
5/11/2013,1901.22,79.35
6/11/2013,1916.22,79.35
7/11/2013,1916.80,79.35
8/11/2013,1924.87,79.35
9/11/2013,1932.77,79.35
10/11/2013,1932.77,79.35
11/11/2013,1932.77,79.35
12/11/2013,1932.77,79.35
13/11/2013,1928.96,79.35
14/11/2013,1932.03,79.35
15/11/2013,1929.24,79.35
16/11/2013,1919.89,79.35
17/11/2013,1919.89,79.35
18/11/2013,1919.89,79.35
19/11/2013,1915.37,79.35
20/11/2013,1919.20,79.35
21/11/2013,1923.19,79.35
22/11/2013,1932.42,79.35
23/11/2013,1929.13,79.35
24/11/2013,1929.13,79.35
25/11/2013,1929.13,79.35
26/11/2013,1926.99,79.35
27/11/2013,1926.74,79.35
28/11/2013,1928.25,79.35
29/11/2013,1928.25,79.35
30/11/2013,1931.88,79.35
1/12/2013,1931.88,79.56
2/12/2013,1931.88,79.56
3/12/2013,1934.16,79.56
4/12/2013,1941.01,79.56
5/12/2013,1948.48,79.56
6/12/2013,1940.26,79.56
7/12/2013,1936.33,79.56
8/12/2013,1936.33,79.56
9/12/2013,1936.33,79.56
10/12/2013,1932.71,79.56
11/12/2013,1933.52,79.56
12/12/2013,1935.61,79.56
13/12/2013,1935.89,79.56
14/12/2013,1930.87,79.56
15/12/2013,1930.87,79.56
16/12/2013,1930.87,79.56
17/12/2013,1934.95,79.56
18/12/2013,1936.14,79.56
19/12/2013,1945.60,79.56
20/12/2013,1943.46,79.56
21/12/2013,1935.93,79.56
22/12/2013,1935.93,79.56
23/12/2013,1935.93,79.56
24/12/2013,1925.45,79.56
25/12/2013,1922.76,79.56
26/12/2013,1922.76,79.56
27/12/2013,1921.22,79.56
28/12/2013,1922.56,79.56
29/12/2013,1922.56,79.56
30/12/2013,1922.56,79.56
31/12/2013,1926.83,79.56
1/01/2014,1926.83,79.95
2/01/2014,1926.83,79.95
3/01/2014,1938.89,79.95
4/01/2014,1936.92,79.95
5/01/2014,1936.92,79.95
6/01/2014,1936.92,79.95
7/01/2014,1936.92,79.95
8/01/2014,1930.45,79.95
9/01/2014,1933.24,79.95
10/01/2014,1934.88,79.95
11/01/2014,1926.55,79.95
12/01/2014,1926.55,79.95
13/01/2014,1926.55,79.95
14/01/2014,1924.79,79.95
15/01/2014,1932.59,79.95
16/01/2014,1941.45,79.95
17/01/2014,1947.15,79.95
18/01/2014,1957.86,79.95
19/01/2014,1957.86,79.95
20/01/2014,1957.86,79.95
21/01/2014,1957.86,79.95
22/01/2014,1981.98,79.95
23/01/2014,1983.48,79.95
24/01/2014,1993.23,79.95
25/01/2014,2000.48,79.95
26/01/2014,2000.48,79.95
27/01/2014,2000.48,79.95
28/01/2014,1997.91,79.95
29/01/2014,2000.56,79.95
30/01/2014,2013.17,79.95
31/01/2014,2008.26,79.95
1/02/2014,2021.10,80.45
2/02/2014,2021.10,80.45
3/02/2014,2021.10,80.45
4/02/2014,2039.85,80.45
5/02/2014,2041.34,80.45
6/02/2014,2048.75,80.45
7/02/2014,2049.52,80.45
8/02/2014,2046.06,80.45
9/02/2014,2046.06,80.45
10/02/2014,2046.06,80.45
11/02/2014,2048.55,80.45
12/02/2014,2041.61,80.45
13/02/2014,2031.75,80.45
14/02/2014,2032.99,80.45
15/02/2014,2022.68,80.45
16/02/2014,2022.68,80.45
17/02/2014,2022.68,80.45
18/02/2014,2022.68,80.45
19/02/2014,2028.54,80.45
20/02/2014,2042.22,80.45
21/02/2014,2052.46,80.45
22/02/2014,2043.96,80.45
23/02/2014,2043.96,80.45
24/02/2014,2043.96,80.45
25/02/2014,2042.67,80.45
26/02/2014,2045.45,80.45
27/02/2014,2053.11,80.45
28/02/2014,2054.90,80.45
